# all-by-all of 100 genomes (n=100 seed=11)
# query	subject
AG-904-G21	AG-912-G22
AG-904-G21	AG-912-N03
AG-904-G21	AG-913-K11
AG-904-G21	AG-913-L03
AG-904-G21	AG-914-D08
AG-904-G21	AG-914-M14
AG-904-G21	AG-915-C06
AG-904-G21	AG-915-G14
AG-904-G21	AG-915-O07
AG-904-G21	AG-916-A21
AG-904-G21	AG-916-B06
AG-904-G21	AG-916-G03
AG-904-G21	AG-916-L11
AG-904-G21	AG-916-O06
AG-904-G21	AG-917-C02
AG-904-G21	AG-917-M15
AG-904-G21	AG-917-M17
AG-904-G21	AG-919-D10
AG-904-G21	AG-920-M14
AG-904-G21	AH-287-G05
AG-904-G21	AH-287-O09
AG-904-G21	AH-287-O21
AG-904-G21	AH-321-P04
AG-904-G21	AH-324-F03
AG-904-G21	AH-324-I20
AG-904-G21	AH-326-M23
AG-905-M05	AG-907-E04
AG-905-M05	AG-909-E04
AG-905-M05	AG-910-E10
AG-905-M05	AG-910-G11
AG-905-M05	AG-910-M23
AG-905-M05	AG-912-C08
AG-905-M05	AG-912-E13
AG-905-M05	AG-912-G22
AG-905-M05	AG-912-N03
AG-905-M05	AG-913-K11
AG-905-M05	AG-913-L03
AG-905-M05	AG-914-D08
AG-905-M05	AG-914-M14
AG-905-M05	AG-915-C06
AG-905-M05	AG-915-G14
AG-905-M05	AG-915-O07
AG-905-M05	AG-916-A21
AG-905-M05	AG-916-B06
AG-905-M05	AG-916-G03
AG-905-M05	AG-916-L11
AG-905-M05	AG-916-O06
AG-905-M05	AG-917-C02
AG-905-M05	AG-917-M15
AG-905-M05	AG-917-M17
AG-905-M05	AG-919-D10
AG-905-M05	AG-920-M14
AG-905-M05	AH-287-G05
AG-905-M05	AH-287-O09
AG-905-M05	AH-287-O21
AG-905-M05	AH-321-P04
AG-905-M05	AH-324-F03
AG-905-M05	AH-324-I20
AG-905-M05	AH-326-M23
AG-907-E04	AG-909-E04
AG-907-E04	AG-910-E10
AG-907-E04	AG-910-G11
AG-907-E04	AG-910-M23
AG-907-E04	AG-912-C08
AG-907-E04	AG-912-E13
AG-907-E04	AG-912-G22
AG-907-E04	AG-912-N03
AG-907-E04	AG-913-K11
AG-907-E04	AG-913-L03
AG-907-E04	AG-914-D08
AG-907-E04	AG-914-M14
AG-907-E04	AG-915-C06
AG-907-E04	AG-915-G14
AG-907-E04	AG-915-O07
AG-907-E04	AG-916-A21
AG-907-E04	AG-916-B06
AG-907-E04	AG-916-G03
AG-907-E04	AG-916-L11
AG-907-E04	AG-916-O06
AG-907-E04	AG-917-C02
AG-907-E04	AG-917-M15
AG-907-E04	AG-917-M17
AG-907-E04	AG-919-D10
AG-907-E04	AG-920-M14
AG-907-E04	AH-287-G05
AG-907-E04	AH-287-O09
AG-907-E04	AH-287-O21
AG-907-E04	AH-321-P04
AG-907-E04	AH-324-F03
AG-907-E04	AH-324-I20
AG-907-E04	AH-326-M23
AG-909-E04	AG-910-E10
AG-909-E04	AG-910-G11
AG-909-E04	AG-910-M23
AG-909-E04	AG-912-C08
AG-909-E04	AG-912-E13
AG-909-E04	AG-912-G22
AG-909-E04	AG-912-N03
AG-909-E04	AG-913-K11
AG-909-E04	AG-913-L03
AG-909-E04	AG-914-D08
AG-909-E04	AG-914-M14
AG-909-E04	AG-915-C06
AG-909-E04	AG-915-G14
AG-909-E04	AG-915-O07
AG-909-E04	AG-916-A21
AG-909-E04	AG-916-B06
AG-909-E04	AG-916-G03
AG-909-E04	AG-916-L11
AG-909-E04	AG-916-O06
AG-909-E04	AG-917-C02
AG-909-E04	AG-917-M15
AG-909-E04	AG-917-M17
AG-909-E04	AG-919-D10
AG-909-E04	AG-920-M14
AG-909-E04	AH-287-G05
AG-909-E04	AH-287-O09
AG-909-E04	AH-287-O21
AG-909-E04	AH-321-P04
AG-909-E04	AH-324-F03
AG-909-E04	AH-324-I20
AG-909-E04	AH-326-M23
AG-910-E10	AG-910-G11
AG-910-E10	AG-910-M23
AG-910-E10	AG-912-C08
AG-910-E10	AG-912-E13
AG-910-E10	AG-912-G22
AG-910-E10	AG-912-N03
AG-910-E10	AG-913-K11
AG-910-E10	AG-913-L03
AG-910-E10	AG-914-D08
AG-910-E10	AG-914-M14
AG-910-E10	AG-915-C06
AG-910-E10	AG-915-G14
AG-910-E10	AG-915-O07
AG-910-E10	AG-916-A21
AG-910-E10	AG-916-B06
AG-910-E10	AG-916-G03
AG-910-E10	AG-916-L11
AG-910-E10	AG-916-O06
AG-910-E10	AG-917-C02
AG-910-E10	AG-917-M15
AG-910-E10	AG-917-M17
AG-910-E10	AG-919-D10
AG-910-E10	AG-920-M14
AG-910-E10	AH-287-G05
AG-910-E10	AH-287-O09
AG-910-E10	AH-287-O21
AG-910-E10	AH-321-P04
AG-910-E10	AH-324-F03
AG-910-E10	AH-324-I20
AG-910-E10	AH-326-M23
AG-910-G11	AG-910-M23
AG-910-G11	AG-912-C08
AG-910-G11	AG-912-E13
AG-910-G11	AG-912-G22
AG-910-G11	AG-912-N03
AG-910-G11	AG-913-K11
AG-910-G11	AG-913-L03
AG-910-G11	AG-914-D08
AG-910-G11	AG-914-M14
AG-910-G11	AG-915-C06
AG-910-G11	AG-915-G14
AG-910-G11	AG-915-O07
AG-910-G11	AG-916-A21
AG-910-G11	AG-916-B06
AG-910-G11	AG-916-G03
AG-910-G11	AG-916-L11
AG-910-G11	AG-916-O06
AG-910-G11	AG-917-C02
AG-910-G11	AG-917-M15
AG-910-G11	AG-917-M17
AG-910-G11	AG-919-D10
AG-910-G11	AG-920-M14
AG-910-G11	AH-287-G05
AG-910-G11	AH-287-O09
AG-910-G11	AH-287-O21
AG-910-G11	AH-321-P04
AG-910-G11	AH-324-F03
AG-910-G11	AH-324-I20
AG-910-G11	AH-326-M23
AG-910-M23	AG-912-C08
AG-910-M23	AG-912-E13
AG-910-M23	AG-912-G22
AG-910-M23	AG-912-N03
AG-910-M23	AG-913-K11
AG-910-M23	AG-913-L03
AG-910-M23	AG-914-D08
AG-910-M23	AG-914-M14
AG-910-M23	AG-915-C06
AG-910-M23	AG-915-G14
AG-910-M23	AG-915-O07
AG-910-M23	AG-916-A21
AG-910-M23	AG-916-B06
AG-910-M23	AG-916-G03
AG-910-M23	AG-916-L11
AG-910-M23	AG-916-O06
AG-910-M23	AG-917-C02
AG-910-M23	AG-917-M15
AG-910-M23	AG-917-M17
AG-910-M23	AG-919-D10
AG-910-M23	AG-920-M14
AG-910-M23	AH-287-G05
AG-910-M23	AH-287-O09
AG-910-M23	AH-287-O21
AG-910-M23	AH-321-P04
AG-910-M23	AH-324-F03
AG-910-M23	AH-324-I20
AG-910-M23	AH-326-M23
AG-912-C08	AG-912-E13
AG-912-C08	AG-912-G22
AG-912-C08	AG-912-N03
AG-912-C08	AG-913-K11
AG-912-C08	AG-913-L03
AG-912-C08	AG-914-D08
AG-912-C08	AG-914-M14
AG-912-C08	AG-915-C06
AG-912-C08	AG-915-G14
AG-912-C08	AG-915-O07
AG-912-C08	AG-916-A21
AG-912-C08	AG-916-B06
AG-912-C08	AG-916-G03
AG-912-C08	AG-916-L11
AG-912-C08	AG-916-O06
AG-912-C08	AG-917-C02
AG-912-C08	AG-917-M15
AG-912-C08	AG-917-M17
AG-912-C08	AG-919-D10
AG-912-C08	AG-920-M14
AG-912-C08	AH-287-G05
AG-912-C08	AH-287-O09
AG-912-C08	AH-287-O21
AG-912-C08	AH-321-P04
AG-912-C08	AH-324-F03
AG-912-C08	AH-324-I20
AG-912-C08	AH-326-M23
AG-912-E13	AG-912-G22
AG-912-E13	AG-912-N03
AG-912-E13	AG-913-K11
AG-912-E13	AG-913-L03
AG-912-E13	AG-914-D08
AG-912-E13	AG-914-M14
AG-912-E13	AG-915-C06
AG-912-E13	AG-915-G14
AG-912-E13	AG-915-O07
AG-912-E13	AG-916-A21
AG-912-E13	AG-916-B06
AG-912-E13	AG-916-G03
AG-912-E13	AG-916-L11
AG-912-E13	AG-916-O06
AG-912-E13	AG-917-C02
AG-912-E13	AG-917-M15
AG-912-E13	AG-917-M17
AG-912-E13	AG-919-D10
AG-912-E13	AG-920-M14
AG-912-E13	AH-287-G05
AG-912-E13	AH-287-O09
AG-912-E13	AH-287-O21
AG-912-E13	AH-321-P04
AG-912-E13	AH-324-F03
AG-912-E13	AH-324-I20
AG-912-E13	AH-326-M23
AG-912-G22	AG-912-N03
AG-912-G22	AG-913-K11
AG-912-G22	AG-913-L03
AG-912-G22	AG-914-D08
AG-912-G22	AG-914-M14
AG-912-G22	AG-915-C06
AG-912-G22	AG-915-G14
AG-912-G22	AG-915-O07
AG-912-G22	AG-916-A21
AG-912-G22	AG-916-B06
AG-912-G22	AG-916-G03
AG-912-G22	AG-916-L11
AG-912-G22	AG-916-O06
AG-912-G22	AG-917-C02
AG-912-G22	AG-917-M15
AG-912-G22	AG-917-M17
AG-912-G22	AG-919-D10
AG-912-G22	AG-920-M14
AG-912-G22	AH-287-G05
AG-912-G22	AH-287-O09
AG-912-G22	AH-287-O21
AG-912-G22	AH-321-P04
AG-912-G22	AH-324-F03
AG-912-G22	AH-324-I20
AG-912-G22	AH-326-M23
AG-912-N03	AG-913-K11
AG-912-N03	AG-913-L03
AG-912-N03	AG-914-D08
AG-912-N03	AG-914-M14
AG-912-N03	AG-915-C06
AG-912-N03	AG-915-G14
AG-912-N03	AG-915-O07
AG-912-N03	AG-916-A21
AG-912-N03	AG-916-B06
AG-912-N03	AG-916-G03
AG-912-N03	AG-916-L11
AG-912-N03	AG-916-O06
AG-912-N03	AG-917-C02
AG-912-N03	AG-917-M15
AG-912-N03	AG-917-M17
AG-912-N03	AG-919-D10
AG-912-N03	AG-920-M14
AG-912-N03	AH-287-G05
AG-912-N03	AH-287-O09
AG-912-N03	AH-287-O21
AG-912-N03	AH-321-P04
AG-912-N03	AH-324-F03
AG-912-N03	AH-324-I20
AG-912-N03	AH-326-M23
AG-913-K11	AG-913-L03
AG-913-K11	AG-914-D08
AG-913-K11	AG-914-M14
AG-913-K11	AG-915-C06
AG-913-K11	AG-915-G14
AG-913-K11	AG-915-O07
AG-913-K11	AG-916-A21
AG-913-K11	AG-916-B06
AG-913-K11	AG-916-G03
AG-913-K11	AG-916-L11
AG-913-K11	AG-916-O06
AG-913-K11	AG-917-C02
AG-913-K11	AG-917-M15
AG-913-K11	AG-917-M17
AG-913-K11	AG-919-D10
AG-913-K11	AG-920-M14
AG-913-K11	AH-287-G05
AG-913-K11	AH-287-O09
AG-913-K11	AH-287-O21
AG-913-K11	AH-321-P04
AG-913-K11	AH-324-F03
AG-913-K11	AH-324-I20
AG-913-K11	AH-326-M23
AG-913-L03	AG-914-D08
AG-913-L03	AG-914-M14
AG-913-L03	AG-915-C06
AG-913-L03	AG-915-G14
AG-913-L03	AG-915-O07
AG-913-L03	AG-916-A21
AG-913-L03	AG-916-B06
AG-913-L03	AG-916-G03
AG-913-L03	AG-916-L11
AG-913-L03	AG-916-O06
AG-913-L03	AG-917-C02
AG-913-L03	AG-917-M15
AG-913-L03	AG-917-M17
AG-913-L03	AG-919-D10
AG-913-L03	AG-920-M14
AG-913-L03	AH-287-G05
AG-913-L03	AH-287-O09
AG-913-L03	AH-287-O21
AG-913-L03	AH-321-P04
AG-913-L03	AH-324-F03
AG-913-L03	AH-324-I20
AG-913-L03	AH-326-M23
AG-914-D08	AG-914-M14
AG-914-D08	AG-915-C06
AG-914-D08	AG-915-G14
AG-914-D08	AG-915-O07
AG-914-D08	AG-916-A21
AG-914-D08	AG-916-B06
AG-914-D08	AG-916-G03
AG-914-D08	AG-916-L11
AG-914-D08	AG-916-O06
AG-914-D08	AG-917-C02
AG-914-D08	AG-917-M15
AG-914-D08	AG-917-M17
AG-914-D08	AG-919-D10
AG-914-D08	AG-920-M14
AG-914-D08	AH-287-G05
AG-914-D08	AH-287-O09
AG-914-D08	AH-287-O21
AG-914-D08	AH-321-P04
AG-914-D08	AH-324-F03
AG-914-D08	AH-324-I20
AG-914-D08	AH-326-M23
AG-914-M14	AG-915-C06
AG-914-M14	AG-915-G14
AG-914-M14	AG-915-O07
AG-914-M14	AG-916-A21
AG-914-M14	AG-916-B06
AG-914-M14	AG-916-G03
AG-914-M14	AG-916-L11
AG-914-M14	AG-916-O06
AG-914-M14	AG-917-C02
AG-914-M14	AG-917-M15
AG-914-M14	AG-917-M17
AG-914-M14	AG-919-D10
AG-914-M14	AG-920-M14
AG-914-M14	AH-287-G05
AG-914-M14	AH-287-O09
AG-914-M14	AH-287-O21
AG-914-M14	AH-321-P04
AG-914-M14	AH-324-F03
AG-914-M14	AH-324-I20
AG-914-M14	AH-326-M23
AG-915-C06	AG-915-G14
AG-915-C06	AG-915-O07
AG-915-C06	AG-916-A21
AG-915-C06	AG-916-B06
AG-915-C06	AG-916-G03
AG-915-C06	AG-916-L11
AG-915-C06	AG-916-O06
AG-915-C06	AG-917-C02
AG-915-C06	AG-917-M15
AG-915-C06	AG-917-M17
AG-915-C06	AG-919-D10
AG-915-C06	AG-920-M14
AG-915-C06	AH-287-G05
AG-915-C06	AH-287-O09
AG-915-C06	AH-287-O21
AG-915-C06	AH-321-P04
AG-915-C06	AH-324-F03
AG-915-C06	AH-324-I20
AG-915-C06	AH-326-M23
AG-915-G14	AG-915-O07
AG-915-G14	AG-916-A21
AG-915-G14	AG-916-B06
AG-915-G14	AG-916-G03
AG-915-G14	AG-916-L11
AG-915-G14	AG-916-O06
AG-915-G14	AG-917-C02
AG-915-G14	AG-917-M15
AG-915-G14	AG-917-M17
AG-915-G14	AG-919-D10
AG-915-G14	AG-920-M14
AG-915-G14	AH-287-G05
AG-915-G14	AH-287-O09
AG-915-G14	AH-287-O21
AG-915-G14	AH-321-P04
AG-915-G14	AH-324-F03
AG-915-G14	AH-324-I20
AG-915-G14	AH-326-M23
AG-915-O07	AG-916-A21
AG-915-O07	AG-916-B06
AG-915-O07	AG-916-G03
AG-915-O07	AG-916-L11
AG-915-O07	AG-916-O06
AG-915-O07	AG-917-C02
AG-915-O07	AG-917-M15
AG-915-O07	AG-917-M17
AG-915-O07	AG-919-D10
AG-915-O07	AG-920-M14
AG-915-O07	AH-287-G05
AG-915-O07	AH-287-O09
AG-915-O07	AH-287-O21
AG-915-O07	AH-321-P04
AG-915-O07	AH-324-F03
AG-915-O07	AH-324-I20
AG-915-O07	AH-326-M23
AG-916-A21	AG-916-B06
AG-916-A21	AG-916-G03
AG-916-A21	AG-916-L11
AG-916-A21	AG-916-O06
AG-916-A21	AG-917-C02
AG-916-A21	AG-917-M15
AG-916-A21	AG-917-M17
AG-916-A21	AG-919-D10
AG-916-A21	AG-920-M14
AG-916-A21	AH-287-G05
AG-916-A21	AH-287-O09
AG-916-A21	AH-287-O21
AG-916-A21	AH-321-P04
AG-916-A21	AH-324-F03
AG-916-A21	AH-324-I20
AG-916-A21	AH-326-M23
AG-916-B06	AG-916-G03
AG-916-B06	AG-916-L11
AG-916-B06	AG-916-O06
AG-916-B06	AG-917-C02
AG-916-B06	AG-917-M15
AG-916-B06	AG-917-M17
AG-916-B06	AG-919-D10
AG-916-B06	AG-920-M14
AG-916-B06	AH-287-G05
AG-916-B06	AH-287-O09
AG-916-B06	AH-287-O21
AG-916-B06	AH-321-P04
AG-916-B06	AH-324-F03
AG-916-B06	AH-324-I20
AG-916-B06	AH-326-M23
AG-916-G03	AG-916-L11
AG-916-G03	AG-916-O06
AG-916-G03	AG-917-C02
AG-916-G03	AG-917-M15
AG-916-G03	AG-917-M17
AG-916-G03	AG-919-D10
AG-916-G03	AG-920-M14
AG-916-G03	AH-287-G05
AG-916-G03	AH-287-O09
AG-916-G03	AH-287-O21
AG-916-G03	AH-321-P04
AG-916-G03	AH-324-F03
AG-916-G03	AH-324-I20
AG-916-G03	AH-326-M23
AG-916-L11	AG-916-O06
AG-916-L11	AG-917-C02
AG-916-L11	AG-917-M15
AG-916-L11	AG-917-M17
AG-916-L11	AG-919-D10
AG-916-L11	AG-920-M14
AG-916-L11	AH-287-G05
AG-916-L11	AH-287-O09
AG-916-L11	AH-287-O21
AG-916-L11	AH-321-P04
AG-916-L11	AH-324-F03
AG-916-L11	AH-324-I20
AG-916-L11	AH-326-M23
AG-916-O06	AG-917-C02
AG-916-O06	AG-917-M15
AG-916-O06	AG-917-M17
AG-916-O06	AG-919-D10
AG-916-O06	AG-920-M14
AG-916-O06	AH-287-G05
AG-916-O06	AH-287-O09
AG-916-O06	AH-287-O21
AG-916-O06	AH-321-P04
AG-916-O06	AH-324-F03
AG-916-O06	AH-324-I20
AG-916-O06	AH-326-M23
AG-917-C02	AG-917-M15
AG-917-C02	AG-917-M17
AG-917-C02	AG-919-D10
AG-917-C02	AG-920-M14
AG-917-C02	AH-287-G05
AG-917-C02	AH-287-O09
AG-917-C02	AH-287-O21
AG-917-C02	AH-321-P04
AG-917-C02	AH-324-F03
AG-917-C02	AH-324-I20
AG-917-C02	AH-326-M23
AG-917-M15	AG-917-M17
AG-917-M15	AG-919-D10
AG-917-M15	AG-920-M14
AG-917-M15	AH-287-G05
AG-917-M15	AH-287-O09
AG-917-M15	AH-287-O21
AG-917-M15	AH-321-P04
AG-917-M15	AH-324-F03
AG-917-M15	AH-324-I20
AG-917-M15	AH-326-M23
AG-917-M17	AG-919-D10
AG-917-M17	AG-920-M14
AG-917-M17	AH-287-G05
AG-917-M17	AH-287-O09
AG-917-M17	AH-287-O21
AG-917-M17	AH-321-P04
AG-917-M17	AH-324-F03
AG-917-M17	AH-324-I20
AG-917-M17	AH-326-M23
AG-919-D10	AG-920-M14
AG-919-D10	AH-287-G05
AG-919-D10	AH-287-O09
AG-919-D10	AH-287-O21
AG-919-D10	AH-321-P04
AG-919-D10	AH-324-F03
AG-919-D10	AH-324-I20
AG-919-D10	AH-326-M23
AG-920-M14	AH-287-G05
AG-920-M14	AH-287-O09
AG-920-M14	AH-287-O21
AG-920-M14	AH-321-P04
AG-920-M14	AH-324-F03
AG-920-M14	AH-324-I20
AG-920-M14	AH-326-M23
AH-287-G05	AH-287-O09
AH-287-G05	AH-287-O21
AH-287-G05	AH-321-P04
AH-287-G05	AH-324-F03
AH-287-G05	AH-324-I20
AH-287-G05	AH-326-M23
AH-287-O09	AH-287-O21
AH-287-O09	AH-321-P04
AH-287-O09	AH-324-F03
AH-287-O09	AH-324-I20
AH-287-O09	AH-326-M23
AH-287-O21	AH-321-P04
AH-287-O21	AH-324-F03
AH-287-O21	AH-324-I20
AH-287-O21	AH-326-M23
AH-321-P04	AH-324-F03
AH-321-P04	AH-324-I20
AH-321-P04	AH-326-M23
AH-324-F03	AH-324-I20
AH-324-F03	AH-326-M23
AH-324-I20	AH-326-M23
